created_at,text
2018-12-19 23:53:26,b'@souljaboy @YouTube Nintendo/Microsoft/Sega/Sony does. And they\xe2\x80\x99re coming for you mannnn. Crank that incarceration'
2018-12-19 23:53:24,b'RT @AzureMonitor: View #AKS container logs without having to use kubectl commands using #AzureMonitor for Containers \n\nhttps://t.co/sIvrBVP\xe2\x80\xa6'
2018-12-19 23:53:22,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/AYgHdAf92e'
2018-12-19 23:53:22,b'RT @certcc: Microsoft has released an out-of-band update for a JScript scripting engine vulnerability that is being exploited in the wild:\xe2\x80\xa6'
2018-12-19 23:53:21,"b'Honestly, Zuck and his team should know better by now. \n2019 will be the year security and social media actually ge\xe2\x80\xa6 https://t.co/ODvLXrdVpD'"
2018-12-19 23:53:21,"b""@FallOfTheGard @realDonaldTrump Seems legit. I mean there's no audio and this could be created in Microsoft Paint a\xe2\x80\xa6 https://t.co/AmZdy4zQfa"""
2018-12-19 23:53:18,b'RT @JasonLeopold: Facebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without consent\xe2\x80\xa6'
2018-12-19 23:53:17,b'RT @BleepinComputer: Microsoft Releases Out-of-Band Security Update for Internet Explorer RCE Zero-Day - by @LawrenceAbrams\nhttps://t.co/Z4\xe2\x80\xa6'
2018-12-19 23:53:17,b'RT @ACDHS: We\xe2\x80\x99re looking for a design intern that is interested in human services and proficient in Adobe CC and Microsoft Office to help w\xe2\x80\xa6'
2018-12-19 23:53:15,"b""RT @jandreacola: Make sure to sync your WSUS servers, #Microsoft released out of band patches for IE in all operating systems. It's known t\xe2\x80\xa6"""
2018-12-19 23:53:14,"b'RT @migueldeicaza: This was built for those of us that want to enjoy and try the world, but are either paranoid, or are tired of gradually\xe2\x80\xa6'"
2018-12-19 23:53:12,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:53:10,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 23:53:08,"b'RT @OfficeInsider: Say hello to the new Office app for Windows 10! See all your Office apps in one place, view recent and pinned documents,\xe2\x80\xa6'"
2018-12-19 23:53:07,b'RT @Xbox: Some people go around storms. Legends race through them \xf0\x9f\x8c\xa9\xf0\x9f\x92\xaa\n \n Tear through treacherous terrain and epic lightning in Fortune Isla\xe2\x80\xa6'
2018-12-19 23:53:05,b'RT @TechPreacher: Azure HDInsight integration with Data Lake Storage Gen2 preview - ACL and security update\nhttps://t.co/0OlO4YdKfn https:/\xe2\x80\xa6'
2018-12-19 23:53:03,"b'RT @TheAviPrasad: Early Christmas present! We just shipped #ConfigMgr 1810 slow ring! In this release, we released APIs to allow device-bas\xe2\x80\xa6'"
2018-12-19 23:53:03,b'Hey @surface having difficulty getting an answer on this. Can the SP6 i5 power two 4K monitors @ 60Hz when connecte\xe2\x80\xa6 https://t.co/QgBm5MXUEC'
2018-12-19 23:53:00,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:52:59,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:52:59,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:52:54,b'Microsoft PowerApps Blog Update / PowerApps Canvas App Coding Standards and Guidelines https://t.co/HyqpyTe51N'
2018-12-19 23:52:50,b'RT @Microsoft: Forbes named us #1 on their JUST 100 list. Read how CEO Satya Nadella prioritizes the greater good and revives our company:\xe2\x80\xa6'
2018-12-19 23:52:49,b'PowerApps Canvas App Coding Standards and Guidelines #powerapps #office365 #apps https://t.co/tL933rRD5i'
2018-12-19 23:52:47,b'New #XboxOne #XboxInsiders Preview Beta Ring 1902 build System Update 181211-1920 https://t.co/Y034AyCcdN'
2018-12-19 23:52:45,"b'Ohhh, my\xf0\x9f\x99\x84\nit appears #facebook lied about sharing your personal, private direct messages and even gave companies to\xe2\x80\xa6 https://t.co/ROBJB9xYkH'"
2018-12-19 23:52:43,"b""RT @TheRegister: All jokes and sarcasm aside, please patch Internet Explorer if you're on Windows. Miscreants are exploiting a vulnerabilit\xe2\x80\xa6"""
2018-12-19 23:52:40,b'RT @edmundlee: It\xe2\x80\x99s worse than you thought.\n\nFacebook gave:\n-Microsoft names of users\xe2\x80\x99 friends without consent\n-Netflix and Spotify got to\xe2\x80\xa6'
2018-12-19 23:52:36,"b'@romanripa @alteryx It nearly died when Microsoft introduced the ""ribbon""'"
2018-12-19 23:52:33,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 23:52:32,b'#Windows_Defender_ATP has protections for #USB and removable devices https://t.co/11UouZyq0j'
2018-12-19 23:52:29,b'Microsoft unveils Windows Sandbox: Run any app in a disposable virtual machine https://t.co/Z8M0sk7plG'
2018-12-19 23:52:29,"b'RT @MajorNine: Football has my \xf0\x9f\x96\xa4 but music has always been my main man. Never give up on your dreams, go harder!! @Surface https://t.co/nZf\xe2\x80\xa6'"
2018-12-19 23:52:28,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:52:25,b'Cool #Windows10 Sandbox to run apps in isolation https://t.co/t4NtNbuygT'
2018-12-19 23:52:22,b'RT @Xbox: Here we go \xf0\x9f\xa4\x9c\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\xa4\x9b\nGet SSGSS Gogeta and Broly with Extra Pack 4 for #DragonBallXenoverse2: https://t.co/3SEJsRV5Xn https://t.co/psB\xe2\x80\xa6'
2018-12-19 23:52:19,"b""RT @jandreacola: Make sure to sync your WSUS servers, #Microsoft released out of band patches for IE in all operating systems. It's known t\xe2\x80\xa6"""
2018-12-19 23:52:17,b'RT @Office365: Our rollout of @MicrosoftTeams on our home turf is an important win for us. Learn more about how good governance was the gam\xe2\x80\xa6'
2018-12-19 23:52:13,"b'RT @CNNBusiness: Facebook allowed technology companies like Microsoft and Netflix to gain access to user data, including contact informatio\xe2\x80\xa6'"
2018-12-19 23:52:12,b'New #XboxOne #XboxInsiders Preview Beta Ring 1902 build System Update 181211-1920\nSee: https://t.co/DXjfpUsyae'
2018-12-19 23:52:12,"b'RT @Razer: Built for couch and desktop gaming, we\xe2\x80\x99ve teamed up with @Microsoft to bring you the all-new Razer Turret for @Xbox One\xe2\x80\x94the worl\xe2\x80\xa6'"
2018-12-19 23:52:11,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:52:10,"b'RT @MSFTBusinessUK: On the eighth day of Christmas, AI gave to me\xe2\x80\xa6 \nAI for physiotherapy.\n\nDiscover how #bigdata and #machinelearning are m\xe2\x80\xa6'"
2018-12-19 23:52:10,b'RT @USCERT_gov: Microsoft Releases Security Updates https://t.co/Zau0Lktdls #NCCIC #cyber #cybersecurity #infosec'
2018-12-19 23:52:10,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:52:08,b'RT @Azure: Learn how simple localization can be with the @PhraseApp translation management solution on #Azure - try it for free! https://t.\xe2\x80\xa6'
2018-12-19 23:52:02,b'PowerApps Canvas App Coding Standards and Guidelines https://t.co/2aS4laSWps'
2018-12-19 23:52:00,b'EVENTO SAZONAL OVERWATCH | OVERWATCH WINTER WONDERLAND 2018 - XBOX ONE - TRAILER #Overwatch #Xbox #XboxOne\xe2\x80\xa6 https://t.co/qhOPisE5dM'
2018-12-19 23:51:59,"b""@StefanAdam89 @LovesXoKenny @Chupacaubrey Microsoft has experience killing game franchises. I don't know what you're talking about."""
2018-12-19 23:51:52,b'RT @videogamedeals: Follow CAG &amp; Retweet for a Chance to Win 1 of 5 Codes for Subnautica (X1) by @Subnautica. Ends 9PM ET. https://t.co/I94\xe2\x80\xa6'
2018-12-19 23:51:52,"b""Shadow of the Tomb Raider's second DLC \xe2\x80\x98The Pillar\xe2\x80\x99 now available | GoshdarnGeeky https://t.co/M1gVjbRVJM\xe2\x80\xa6 https://t.co/1QXjetFtHp"""
2018-12-19 23:51:47,b'RT @vulicvladimir: \xe2\x80\x9cFacebook allowed Microsoft\xe2\x80\x99s Bing search engine to see the names of virtually all Facebook users\xe2\x80\x99 friends without conse\xe2\x80\xa6'
2018-12-19 23:51:47,"b""@MarkSlosberg Thanks for the details, we're not seeing any specific documentation on this, so let's go ahead &amp; have\xe2\x80\xa6 https://t.co/ihk6lO4TlQ"""
2018-12-19 23:51:45,"b'Microsoft OneDrive for #iOS adds PDF annotations, new eraser and a #Christmas poem\nhttps://t.co/QHc86Vmj2J\nFrom\xe2\x80\xa6 https://t.co/hZJHmMN3fH'"
2018-12-19 23:51:41,"b'\xf0\x9f\x94\xb4LIVE on https://t.co/3cIa9bVVqy &amp; https://t.co/Gky1VNmhrL playing @FortniteGame ! Come on by,we\xe2\x80\x99d ABSOLUTELY love\xe2\x80\xa6 https://t.co/The6uIXU6q'"
2018-12-19 23:51:39,"b'RT @joelmwinston: #Ransomware may be old news, but it\xe2\x80\x99s still out there and getting more sophisticated. Learn why we predict a publicly tra\xe2\x80\xa6'"
2018-12-19 23:51:37,b'RT @IntelisysCorp: 5 Best Practices for Deploying Microsoft Teams: https://t.co/4Qa3wp6iYL - via @Channel_Online @ArkadinServices'
2018-12-19 23:51:37,b'RT @bcmn96: \xf0\x9f\xa4\xaf\xf0\x9f\xa4\xae This is crazy \xe2\x80\x94 Microsoft will temporarily block your email client from syncing in order to advertise their app. https://t.c\xe2\x80\xa6'
2018-12-19 23:51:34,b'RT @spsnyc: PowerApps Canvas App Coding Standards and Guidelines https://t.co/XeVF8totHt'
2018-12-19 23:51:34,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:51:31,"b""RT @jandreacola: Make sure to sync your WSUS servers, #Microsoft released out of band patches for IE in all operating systems. It's known t\xe2\x80\xa6"""
2018-12-19 23:51:29,b'RT @TweakTown: .@Sony released 5x more IPs in 2018 than @NintendoAmerica and @Microsoft https://t.co/a9kaLEGAJB https://t.co/kaLJo6StKq'
2018-12-19 23:51:28,"b""RT @FDG_Games: We're overjoyed about the awesome and super positive Monster Boy feedback from players, press and fans of the series. Opencr\xe2\x80\xa6"""
2018-12-19 23:51:22,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:51:18,b'RT @campuscodi: Microsoft Edge engineer describes how Google sabotaged Edge browser performance via constant code changes to its services.\xe2\x80\xa6'
2018-12-19 23:51:16,b'RT @TronMegara: Alright switching games up! Gonna start streaming Life is Strange before the storm!\nhttps://t.co/cbPHYHRLlD \n#gamergirl #Li\xe2\x80\xa6'
2018-12-19 23:51:10,b'Microsoft Office app for Windows 10 provides a hub for all your work https://t.co/OuZXQbbXvX'
2018-12-19 23:51:08,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:51:04,b'RT @coolcsh: We wrote an article about the #dornetcore 3.0 wave that is now available online: https://t.co/AXRELijkl4'
2018-12-19 23:51:04,"b'RT @nytimes: NYT investigation: Internal Facebook records show that the company gave Microsoft, Amazon, Netflix and other tech giants far m\xe2\x80\xa6'"
2018-12-19 23:51:03,b'PowerApps Canvas App Coding Standards and Guidelines https://t.co/XeVF8totHt'
2018-12-19 23:51:03,b'RT PowerApps Canvas App Coding Standards and Guidelines. https://t.co/AretirsFMH #powerapps'
2018-12-19 23:51:00,b'@AsherVo The Microsoft one looks like a transparent png in unity 3'
2018-12-19 23:50:57,b'RT @Microsoft: Forbes named us #1 on their JUST 100 list. Read how CEO Satya Nadella prioritizes the greater good and revives our company:\xe2\x80\xa6'
2018-12-19 23:50:52,"b'RT @privacyint: And again.. @facebook fails to protect its users.. ""Internal documents show that the social network gave @Microsoft, @Amazo\xe2\x80\xa6'"
2018-12-19 23:50:50,b'@NerdPyle Agreed. They have a super interesting upsell model that I leveraged when training our Microsoft retail peeps.'
2018-12-19 23:50:49,"b'New post from Windows Central - News, Forums, Reviews, Help for Windows 10 and all things Microsoft.:""Halo Infinite\xe2\x80\xa6 https://t.co/qfYBqiojkf'"
2018-12-19 23:50:44,b'PowerApps Canvas App Coding Standards and Guidelines #PowerApps (Posted using MicrosoftFlow ) https://t.co/Ys7ktv0miB'
2018-12-19 23:50:39,b'Brilliant few days with #ISVs at the @Microsoft Executive Briefing Center. Looking forward to more partnerships in\xe2\x80\xa6 https://t.co/jh8f4jH7hs'
2018-12-19 23:50:38,b'RT @spectatorindex: Years in existence.\n\nSnapchat: 7\nUber: 9\nTwitter: 12\nFacebook: 14\nTesla: 15\nGoogle: 20\nNetflix: 21\nAmazon: 24\nApple: 42\xe2\x80\xa6'
2018-12-19 23:50:35,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:50:35,b'@HPC_Guru @TheRegister @Microsoft @mellanoxtech well @Azure is the only #CloudComputing to provide @cray_inc instan\xe2\x80\xa6 https://t.co/Ysd2q4dNY4'
2018-12-19 23:50:34,b'Microsoft Australia increases Azure cloud pricing https://t.co/G9xZapHTib'
2018-12-19 23:50:32,b'See why Microsoft is ranked as a Leader in the latest Gartner Enterprise Information Archiving MQ https://t.co/ZdwjwdGKzf'
2018-12-19 23:50:29,b'RT @USCERT_gov: Microsoft Releases Security Updates https://t.co/Zau0Lktdls #NCCIC #cyber #cybersecurity #infosec'
2018-12-19 23:50:29,b'RT @DJDREK84: Add me on #ps4 #callofduty #cod #bo #gaming #fortnite #ps #blackops #xbox #gamer #playstation #memes #xboxone #twitch #videog\xe2\x80\xa6'
2018-12-19 23:50:28,"b""RT @configmgrdev: More than just an 'app approval' system. New in #ConfigMgr 1810 device based on demand install . If automating install/un\xe2\x80\xa6"""
2018-12-19 23:50:27,b'RT @certcc: Microsoft has released an out-of-band update for a JScript scripting engine vulnerability that is being exploited in the wild:\xe2\x80\xa6'
2018-12-19 23:50:27,"b'@jenstirrup Thanks for sharing our customer story with the Miami-Dade County Water and Sewer Department, Jen!'"
2018-12-19 23:50:26,b'PowerApps Canvas App Coding Standards and Guidelines\nhttps://t.co/RF1NN6IAj7\n#powerapps #microsoft365'
2018-12-19 23:50:25,b'#msdyn365 PowerApps Canvas App Coding Standards and Guidelines https://t.co/ZORR8fXxeo'
2018-12-19 23:50:25,b'Facebook shared private user messages with Netflix and Spotify\n\nhttps://t.co/xM2u5gvsXE Facebook is a local Wikileaks...\njust saying'
2018-12-19 23:50:22,b'RT @MartinezRomello: 10K+Kills Console Builder 350+Wins #streamer #twitch #gamer #gaming #twitchstreamer #fortnite #xbox #xboxone #youtube\xe2\x80\xa6'
2018-12-19 23:50:21,b'PowerApps Canvas App Coding Standards and Guidelines \n#powerapps #powerplatform #canvas #modeldriven \n\nhttps://t.co/0pWkakA9Fl'
2018-12-19 23:50:05,b'RT @PreactCRM: Microsoft Dynamics 365 Project Service Automation Update Version 3 - release notes now available.\xe2\x80\xa6 https://t.co/5XtZhMxUSW'
2018-12-19 23:49:56,b'RT @MediaEye360: Perpetual #IMF Elite Bloodline $US Dollar EXCHANGE STABILISATION FUND Printing Machine Virus https://t.co/GBBfJjcgyz #Roth\xe2\x80\xa6'
2018-12-19 23:49:55,b'All four current Internet Explorer users were briefly inconvenienced.\n\nhttps://t.co/ZyGC8VDBWl https://t.co/ZyGC8VDBWl'
2018-12-19 23:49:50,b'Product Roadmap | Microsoft Power BI https://t.co/Zd5xEcEjOd'
2018-12-19 23:49:49,"b'#NewYorkTimes report shows that #Facebook has had such partnerships  to share user data, chats and contacts with se\xe2\x80\xa6 https://t.co/YDrkAMfTwx'"
2018-12-19 23:49:49,b'Facebook and Microsoft respond to NYT report on data sharing https://t.co/M30qR6IFTW #affiliatemarketing\xe2\x80\xa6 https://t.co/O6mYNd4RzG'
2018-12-19 23:49:48,b'RT @briankrebs: Microsoft has just released an emergency (unscheduled) patch to fix a zero-day security hole in Internet Explorer https://t\xe2\x80\xa6'
2018-12-19 23:49:43,b'@boss_keegan I\xe2\x80\x99m pretty sure he didn\xe2\x80\x99t even decide to actually develop Microsoft until he dropped out of Harvard'
2018-12-19 23:49:40,b'Product Roadmap | Microsoft PowerApps https://t.co/2t3BQqkKJ4'
2018-12-19 23:49:39,b'10K+Kills Console Builder 350+Wins #streamer #twitch #gamer #gaming #twitchstreamer #fortnite #xbox #xboxone\xe2\x80\xa6 https://t.co/XSeIjbHlNg'
2018-12-19 23:49:37,"b""RT @XBM_Network: Let's do a Christmas giveaway!\n\nRT and Follow to win a mystery digital #XboxOne Game! \n\nWinner picked 20th December \n\nGood\xe2\x80\xa6"""
2018-12-19 23:49:36,b'RT @Windows: Take your desktop to new heights with the stunning Snowy Mountains Theme. Download the 18-image set today: https://t.co/xyTwpt\xe2\x80\xa6'
2018-12-19 23:49:33,"b'RT @profcarroll: NEW: Facebook data sharing scandal widens. \xe2\x80\x9dInternal documents show that the social network gave Microsoft, Amazon, Spotif\xe2\x80\xa6'"
2018-12-19 23:49:32,b'Product Roadmap | Microsoft Flow https://t.co/isHoFUA97a'
2018-12-19 23:49:31,b'Add me on #ps4 #callofduty #cod #bo #gaming #fortnite #ps #blackops #xbox #gamer #playstation #memes #xboxone\xe2\x80\xa6 https://t.co/tbgCAsUaE3'
2018-12-19 23:49:28,b'RT @Microsoft: The @Forbes list of #AmericasMostJUST Companies is out \xe2\x80\x94 and we\xe2\x80\x99re #1: https://t.co/npWAx4gner'
2018-12-19 23:49:28,b'RT @tomwarren: Windows 10 will soon include \xc2\xaf\\_(\xe3\x83\x84)_/\xc2\xaf and (\xe2\x95\xaf\xc2\xb0\xe2\x96\xa1\xc2\xb0)\xe2\x95\xaf\xef\xb8\xb5 \xe2\x94\xbb\xe2\x94\x81\xe2\x94\xbb kaomoji. All the details here: https://t.co/YEABmJ8RDa https://t.co/\xe2\x80\xa6'
2018-12-19 23:49:24,b'RT @Azure: Make your contribution to the #developer community by participating in The Developer Economics Q4 2018 survey: https://t.co/xhWa\xe2\x80\xa6'
2018-12-19 23:49:18,"b'RT @HPC_Guru: Rumor via @TheRegister: @Microsoft is mulling buying Mellanox (@mellanoxtech) , Israeli financial newspaper TheMarker claims.\xe2\x80\xa6'"
2018-12-19 23:49:18,b'RT @Azure: Transparent Data Encryption with Bring Your Own Key support for #AzureSQLDB Managed Instance is now in public preview. Read more\xe2\x80\xa6'
2018-12-19 23:49:15,"b'Microsoft says India, Surface Go to Add to Growth in 2019 https://t.co/mXGacyR4yX'"
2018-12-19 23:49:14,b'RT @adnan_hashmi: Tutorial:  Using https://t.co/4YhpciXudv to create a Sentiment Classifier via a .NET Core Console Application\nhttps://t.c\xe2\x80\xa6'
2018-12-19 23:49:12,b'RT @Azure: Learn how simple localization can be with the @PhraseApp translation management solution on #Azure - try it for free! https://t.\xe2\x80\xa6'
2018-12-19 23:49:11,b'RT @USCERT_gov: Microsoft Releases Security Updates https://t.co/Zau0Lktdls #NCCIC #cyber #cybersecurity #infosec'
